edge_id,source,target
18434,62,5190
18435,555,5190
18436,21,5190
18437,59,5190
18438,434,5191
18439,45,5192
18440,165,5192
18441,561,5193
18442,117,5194
18443,140,5195
18444,70,5196
18445,70,5197
18446,119,5197
18447,69,5198
18448,710,5199
18449,57,5200
18450,45,5201
18451,632,5202
18452,119,5202
18453,70,5202
18454,126,5203
18455,125,5203
18456,476,5204
18457,45,5205
18458,246,5205
18459,87,5205
18460,136,5206
18461,70,5207
18462,20,5208
18463,26,5209
18464,70,5210
18465,8,5211
18466,136,5212
18467,8,5212
18468,20,5212
18469,8,5213
18470,320,5214
18471,168,5214
18472,27,5215
18473,177,5216
18474,0,5217
18475,12,5218
18476,185,5218
18477,45,5219
18478,165,5219
18479,87,5219
18480,150,5219
18481,611,5220
18482,610,5220
18483,114,5220
18484,70,5220
18485,153,5220
18486,10,5220
18487,4,5220
18488,12,5221
18489,185,5221
18490,17,5222
18491,399,5222
18492,144,5222
18493,78,5222
18494,48,5223
18495,134,5223
18496,3,5223
18497,217,5224
18498,4,5225
18499,7,5225
18500,0,5226
18501,49,5227
18502,100,5227
18503,78,5227
18504,257,5227
18505,64,5227
18506,137,5228
18507,138,5228
18508,9,5229
18509,70,5230
18510,21,5230
18511,70,5231
18512,21,5231
18513,332,5232
18514,337,5232
18515,217,5233
18516,174,5234
18517,70,5235
18518,561,5235
18519,21,5235
18520,139,5236
18521,678,5236
18522,140,5236
18523,250,5236
18524,484,5237
18525,85,5238
18526,72,5238
18527,32,5239
18528,70,5240
18529,105,5241
18530,12,5242
18531,185,5242
18532,578,5243
18533,159,5244
18534,137,5244
18535,138,5244
18536,70,5245
18537,33,5246
18538,200,5247
18539,547,5248
18540,17,5248
18541,177,5249
18542,56,5250
18543,572,5251
18544,114,5251
18545,70,5251
18546,266,5252
18547,40,5253
18548,143,5254
18549,70,5255
18550,21,5255
18551,1,5256
18552,22,5256
18553,207,5256
18554,4,5256
18555,138,5257
18556,137,5257
18557,169,5257
18558,175,5257
18559,246,5258
18560,245,5258
18561,45,5258
18562,165,5258
18563,150,5258
18564,87,5258
18565,172,5259
18566,136,5260
18567,70,5261
18568,435,5262
18569,104,5263
18570,224,5264
18571,2,5265
18572,209,5265
18573,176,5266
18574,139,5266
18575,140,5266
18576,70,5267
18577,70,5268
18578,70,5269
18579,261,5270
18580,88,5271
18581,85,5271
18582,13,5271
18583,188,5271
18584,181,5271
18585,75,5271
18586,187,5271
18587,369,5271
18588,61,5271
18589,77,5271
18590,169,5272
18591,500,5272
18592,482,5272
18593,536,5272
18594,127,5273
18595,558,5274
18596,159,5275
18597,70,5276
18598,93,5276
18599,64,5277
18600,108,5278
18601,39,5278
18602,86,5278
18603,129,5278
18604,274,5279
18605,500,5280
18606,159,5280
18607,70,5281
18608,153,5281
18609,432,5281
18610,435,5281
18611,133,5281
18612,578,5281
18613,431,5281
18614,645,5281
18615,119,5281
18616,434,5281
18617,114,5281
18618,538,5281
18619,534,5281
18620,539,5281
18621,436,5281
18622,572,5281
18623,557,5281
18624,437,5281
18625,93,5281
18626,558,5281
18627,433,5281
18628,590,5281
18629,611,5281
18630,610,5281
18631,555,5281
18632,560,5281
18633,46,5282
18634,352,5283
18635,117,5283
18636,122,5283
18637,93,5284
18638,110,5285
18639,137,5285
18640,120,5286
18641,200,5287
18642,143,5288
18643,4,5288
18644,52,5288
18645,12,5289
18646,185,5289
18647,153,5290
18648,22,5291
18649,209,5291
18650,491,5291
18651,241,5291
18652,207,5291
18653,248,5291
18654,479,5291
18655,70,5292
18656,153,5292
18657,93,5292
18658,119,5292
18659,431,5292
18660,21,5292
18661,59,5292
18662,27,5292
18663,11,5292
18664,46,5292
18665,4,5292
18666,114,5292
18667,350,5292
18668,142,5292
18669,320,5292
18670,12,5292
18671,52,5292
18672,137,5293
18673,138,5293
18674,169,5293
18675,555,5294
18676,153,5294
18677,144,5295
18678,145,5295
18679,146,5295
18680,148,5295
18681,78,5295
18682,74,5295
18683,79,5295
18684,107,5295
18685,68,5296
18686,4,5296
18687,229,5297
18688,335,5297
18689,70,5298
18690,159,5299
18691,175,5299
18692,500,5299
18693,48,5300
18694,6,5301
18695,181,5301
18696,10,5301
18697,43,5301
18698,13,5302
18699,610,5303
18700,114,5303
18701,4,5303
18702,10,5303
18703,70,5303
18704,4,5304
18705,14,5305
18706,101,5305
18707,40,5305
18708,276,5306
18709,45,5306
18710,165,5306
18711,12,5306
18712,186,5307
18713,48,5307
18714,3,5307
18715,20,5308
18716,35,5309
18717,123,5310
18718,4,5310
18719,241,5310
18720,248,5310
18721,207,5310
18722,193,5310
18723,34,5310
18724,315,5310
18725,84,5310
18726,12,5311
18727,185,5311
18728,184,5311
18729,45,5312
18730,401,5313
18731,337,5313
18732,400,5313
18733,332,5313
18734,182,5313
18735,406,5313
18736,354,5313
18737,346,5313
18738,347,5313
18739,176,5313
18740,507,5313
18741,248,5314
18742,358,5315
18743,70,5316
18744,159,5317
18745,138,5317
18746,111,5318
18747,19,5318
18748,105,5318
18749,262,5319
18750,261,5320
18751,153,5321
18752,70,5321
18753,100,5322
18754,78,5322
18755,144,5322
18756,64,5322
18757,286,5323
18758,209,5323
18759,344,5323
18760,117,5324
18761,153,5325
18762,327,5326
18763,124,5326
18764,98,5327
18765,176,5327
18766,116,5327
18767,4,5327
18768,119,5328
18769,138,5329
18770,0,5330
18771,85,5330
18772,214,5330
18773,72,5330
18774,112,5330
18775,27,5330
18776,181,5330
18777,11,5330
18778,158,5330
18779,51,5330
18780,358,5330
18781,88,5330
18782,348,5330
18783,73,5330
18784,26,5330
18785,42,5331
18786,137,5332
18787,138,5332
18788,711,5332
18789,4,5333
18790,121,5334
18791,26,5335
18792,17,5336
18793,78,5336
18794,653,5337
18795,261,5338
18796,421,5339
18797,558,5340
18798,70,5340
18799,153,5340
18800,114,5340
18801,133,5340
18802,119,5340
18803,48,5341
18804,406,5342
18805,29,5343
18806,110,5344
18807,138,5344
18808,174,5344
18809,25,5345
18810,50,5345
18811,40,5346
18812,194,5346
18813,705,5347
18814,706,5347
18815,37,5348
18816,21,5349
18817,70,5349
18818,70,5350
18819,433,5350
18820,19,5351
18821,218,5351
18822,138,5352
18823,12,5353
18824,70,5354
18825,93,5354
18826,2,5355
18827,204,5355
18828,81,5355
18829,337,5356
18830,401,5356
18831,513,5356
18832,138,5357
18833,7,5358
18834,47,5358
18835,45,5359
18836,209,5360
18837,2,5360
18838,45,5361
18839,9,5362
18840,332,5363
18841,138,5364
18842,712,5365
18843,346,5366
18844,332,5366
18845,408,5366
18846,571,5367
18847,70,5367
18848,14,5368
18849,101,5368
18850,108,5368
18851,39,5368
18852,45,5369
18853,87,5369
18854,65,5370
18855,46,5370
18856,117,5371
18857,8,5371
18858,70,5372
18859,12,5373
18860,185,5373
18861,28,5373
18862,37,5374
18863,561,5375
18864,207,5376
18865,85,5377
18866,27,5377
18867,136,5378
18868,354,5378
18869,153,5379
18870,555,5379
18871,138,5380
18872,87,5381
18873,70,5382
18874,177,5383
18875,6,5383
18876,27,5383
18877,43,5383
18878,12,5383
18879,4,5383
18880,2,5383
18881,56,5383
18882,35,5383
18883,173,5383
18884,96,5383
18885,674,5383
18886,14,5383
18887,667,5383
18888,713,5384
18889,714,5384
18890,715,5384
18891,142,5384
18892,571,5385
18893,624,5386
18894,716,5386
18895,404,5386
18896,337,5386
18897,441,5386
18898,716,5387
18899,716,5388
18900,147,5389
18901,74,5389
18902,78,5389
18903,144,5389
18904,79,5389
18905,17,5389
18906,146,5389
18907,148,5389
18908,63,5390
18909,109,5390
18910,115,5391
18911,52,5392
18912,353,5392
18913,242,5393
18914,37,5394
18915,184,5394
18916,46,5394
18917,247,5394
18918,112,5394
18919,52,5394
18920,4,5394
18921,241,5394
18922,248,5394
18923,207,5394
18924,12,5394
18925,67,5394
18926,177,5394
18927,27,5394
18928,0,5394
18929,82,5394
18930,40,5394
18931,191,5394
18932,70,5394
18933,226,5394
18934,227,5394
18935,105,5394
18936,361,5394
18937,113,5394
18938,363,5394
18939,337,5395
18940,133,5396
18941,432,5397
18942,288,5398
18943,37,5399
18944,271,5399
18945,235,5400
18946,316,5400
18947,549,5400
18948,355,5400
18949,479,5400
18950,63,5401
18951,109,5401
18952,717,5401
18953,447,5401
18954,593,5401
18955,481,5401
18956,241,5401
18957,248,5401
18958,207,5401
18959,155,5401
18960,462,5401
18961,17,5402
18962,37,5403
18963,247,5403
18964,67,5403
18965,105,5404
18966,19,5404
18967,105,5405
18968,12,5405
18969,139,5406
18970,140,5406
18971,93,5407
18972,70,5408
18973,79,5409
18974,78,5409
18975,145,5409
18976,144,5409
18977,74,5409
18978,17,5409
18979,70,5410
18980,11,5410
18981,4,5411
18982,0,5412
18983,70,5413
18984,153,5413
18985,555,5413
18986,70,5414
18987,72,5415
18988,261,5416
18989,17,5417
18990,144,5417
18991,72,5418
18992,4,5419
18993,114,5419
18994,10,5419
18995,433,5419
18996,70,5419
18997,137,5420
18998,500,5420
18999,113,5421
19000,285,5421
19001,184,5421
19002,87,5421
19003,227,5421
19004,226,5421
19005,718,5421
19006,45,5421
19007,282,5421
19008,268,5421
19009,238,5421
19010,28,5421
19011,201,5421
19012,72,5422
19013,244,5423
19014,70,5424
19015,555,5424
19016,28,5425
19017,52,5426
19018,196,5426
19019,209,5426
19020,45,5427
19021,275,5427
19022,138,5428
19023,110,5428
19024,103,5428
19025,480,5428
19026,204,5429
19027,362,5429
19028,74,5430
19029,78,5430
19030,146,5430
19031,79,5430
19032,81,5430
19033,40,5431
19034,86,5431
19035,70,5432
19036,70,5433
19037,115,5434
19038,70,5435
19039,71,5436
19040,13,5436
19041,195,5437
19042,82,5437
19043,181,5437
19044,52,5437
19045,40,5437
19046,18,5437
19047,101,5437
19048,4,5437
19049,115,5437
19050,48,5438
19051,105,5439
19052,19,5439
19053,111,5440
19054,70,5441
19055,142,5442
19056,37,5443
19057,247,5443
19058,256,5444
19059,20,5445
19060,7,5445
19061,180,5445
19062,22,5445
19063,47,5445
19064,55,5445
19065,421,5445
19066,543,5445
19067,52,5445
19068,5,5445
19069,156,5445
19070,58,5445
19071,51,5445
19072,256,5445
19073,38,5445
19074,333,5445
19075,677,5445
19076,61,5445
19077,184,5445
19078,244,5445
19079,4,5445
19080,248,5445
19081,123,5445
19082,46,5445
19083,207,5445
19084,241,5445
19085,136,5445
19086,448,5445
19087,193,5445
19088,124,5445
19089,355,5445
19090,233,5445
19091,164,5445
19092,552,5445
19093,719,5445
19094,150,5445
19095,26,5445
19096,245,5445
19097,144,5445
19098,97,5445
19099,553,5445
19100,720,5445
19101,646,5445
19102,481,5445
19103,612,5445
19104,721,5445
19105,148,5445
19106,165,5445
19107,673,5445
19108,3,5445
19109,139,5445
19110,703,5445
19111,390,5445
19112,328,5445
19113,722,5445
19114,45,5446
19115,291,5447
19116,45,5448
19117,614,5449
19118,109,5449
19119,617,5449
19120,100,5450
19121,27,5450
19122,177,5450
19123,107,5450
19124,79,5450
19125,115,5450
19126,78,5450
19127,99,5450
19128,146,5450
19129,20,5450
19130,37,5450
19131,57,5450
19132,353,5450
19133,12,5450
19134,43,5450
19135,46,5450
19136,56,5450
19137,120,5450
19138,40,5450
19139,163,5450
19140,4,5450
19141,159,5450
19142,110,5450
19143,19,5450
19144,105,5450
19145,212,5450
19146,0,5450
19147,32,5450
19148,45,5450
19149,165,5450
19150,77,5450
19151,48,5450
19152,18,5450
19153,86,5450
19154,52,5450
19155,154,5450
19156,68,5450
19157,187,5450
19158,74,5450
19159,47,5450
19160,189,5450
19161,129,5450
19162,136,5450
19163,59,5450
19164,203,5450
19165,261,5450
19166,70,5450
19167,144,5450
19168,84,5450
19169,28,5450
19170,142,5450
19171,296,5450
19172,61,5450
19173,76,5450
19174,91,5450
19175,10,5450
19176,81,5450
19177,369,5450
19178,101,5450
19179,82,5450
19180,350,5450
19181,50,5450
19182,67,5450
19183,51,5450
19184,199,5450
19185,9,5450
19186,320,5450
19187,520,5451
19188,185,5452
19189,363,5453
19190,147,5453
19191,159,5454
19192,45,5455
19193,165,5455
19194,150,5455
19195,87,5455
19196,38,5456
19197,4,5457
19198,248,5457
19199,241,5457
19200,207,5457
19201,7,5457
19202,45,5458
19203,110,5459
19204,138,5459
19205,137,5459
19206,174,5459
19207,434,5460
19208,11,5461
19209,158,5462
19210,358,5462
19211,567,5462
19212,148,5463
19213,146,5463
19214,145,5463
19215,147,5463
19216,144,5463
19217,17,5463
19218,153,5464
19219,74,5465
19220,144,5466
19221,78,5466
19222,337,5467
19223,332,5467
19224,136,5467
19225,70,5468
19226,153,5469
19227,45,5470
19228,246,5470
19229,245,5470
19230,85,5471
19231,44,5471
19232,26,5471
19233,158,5471
19234,307,5471
19235,3,5472
19236,45,5473
19237,165,5473
19238,82,5474
19239,115,5474
19240,45,5475
19241,482,5476
19242,137,5476
19243,153,5477
19244,70,5478
19245,409,5479
19246,18,5479
19247,200,5480
19248,201,5480
19249,248,5481
19250,4,5481
19251,12,5482
19252,28,5482
19253,34,5482
19254,46,5482
19255,4,5482
19256,84,5482
19257,101,5483
19258,108,5483
19259,546,5483
19260,289,5484
19261,70,5485
19262,200,5486
19263,118,5486
19264,226,5486
19265,67,5486
19266,37,5486
19267,12,5486
19268,70,5487
19269,164,5488
19270,70,5489
19271,119,5489
19272,105,5490
19273,19,5490
19274,560,5491
19275,70,5492
19276,21,5492
19277,437,5493
19278,70,5493
19279,114,5493
19280,70,5494
19281,133,5495
19282,65,5496
19283,43,5496
19284,27,5496
19285,199,5496
19286,329,5496
19287,148,5497
19288,146,5497
19289,45,5498
19290,153,5499
19291,65,5500
19292,56,5501
19293,440,5501
19294,70,5502
19295,144,5503
19296,146,5503
19297,145,5503
19298,17,5503
19299,15,5504
19300,82,5504
19301,32,5504
19302,177,5504
19303,4,5504
19304,85,5504
19305,18,5504
19306,115,5504
19307,12,5505
19308,185,5505
19309,241,5506
19310,436,5507
19311,533,5507
19312,70,5507
19313,119,5507
19314,45,5508
19315,87,5508
19316,694,5509
19317,710,5509
19318,38,5510
19319,262,5510
19320,255,5511
19321,68,5512
19322,2,5513
19323,12,5513
19324,70,5514
19325,153,5514
19326,114,5514
19327,45,5515
19328,87,5515
19329,165,5515
19330,73,5516
19331,329,5516
19332,45,5517
19333,246,5517
19334,87,5517
19335,142,5518
19336,70,5519
19337,200,5520
19338,45,5521
19339,246,5521
19340,165,5521
19341,245,5521
19342,150,5521
19343,87,5521
19344,153,5522
19345,87,5523
19346,45,5523
19347,150,5523
19348,110,5524
19349,70,5525
19350,74,5526
19351,91,5526
19352,78,5526
19353,144,5526
19354,147,5526
19355,146,5526
19356,145,5526
19357,79,5526
19358,107,5526
19359,148,5526
19360,396,5526
19361,17,5526
19362,365,5526
19363,395,5526
19364,363,5526
19365,18,5527
19366,52,5527
19367,82,5527
19368,40,5527
19369,14,5527
19370,115,5527
19371,35,5527
19372,45,5528
19373,165,5528
19374,87,5528
19375,70,5529
19376,627,5530
19377,70,5531
19378,70,5532
19379,61,5533
19380,214,5533
19381,46,5533
19382,120,5533
19383,138,5534
19384,48,5535
19385,70,5536
19386,643,5537
19387,87,5538
19388,45,5538
19389,70,5539
19390,3,5540
19391,416,5541
19392,70,5542
19393,87,5543
19394,70,5544
19395,105,5545
19396,45,5546
19397,52,5547
19398,82,5547
19399,667,5547
19400,141,5547
19401,197,5547
19402,96,5547
19403,45,5548
19404,246,5548
19405,165,5548
19406,87,5548
19407,150,5548
19408,245,5548
19409,15,5549
19410,117,5549
19411,82,5549
19412,209,5549
19413,197,5549
19414,217,5549
19415,18,5549
19416,56,5549
19417,70,5549
19418,363,5549
19419,21,5549
19420,319,5549
19421,337,5549
19422,136,5549
19423,23,5550
19424,250,5550
19425,140,5550
19426,88,5551
19427,27,5551
19428,181,5551
19429,218,5552
19430,19,5552
19431,105,5552
19432,85,5553
19433,48,5554
19434,12,5555
19435,52,5555
19436,23,5555
19437,69,5555
19438,139,5555
19439,326,5555
19440,250,5555
19441,399,5556
19442,423,5556
19443,392,5556
19444,74,5556
19445,78,5556
19446,79,5556
19447,144,5556
19448,610,5557
19449,114,5557
19450,209,5558
19451,48,5559
19452,4,5559
19453,178,5560
19454,160,5560
19455,497,5560
19456,337,5560
19457,332,5560
19458,142,5561
19459,209,5562
19460,138,5563
19461,610,5564
19462,114,5564
19463,70,5564
19464,246,5565
19465,45,5565
19466,245,5565
19467,87,5565
19468,78,5566
19469,4,5567
19470,2,5567
19471,52,5567
19472,94,5568
19473,185,5569
19474,12,5569
19475,44,5570
19476,12,5571
19477,185,5571
19478,50,5571
19479,198,5571
19480,235,5572
19481,70,5573
19482,21,5573
19483,14,5574
19484,40,5574
19485,101,5574
19486,108,5574
19487,86,5574
19488,70,5575
19489,207,5576
19490,4,5576
19491,17,5577
19492,144,5577
19493,78,5577
19494,363,5577
19495,48,5578
19496,68,5579
19497,695,5580
19498,26,5581
19499,44,5581
19500,63,5582
19501,254,5582
19502,109,5582
19503,462,5582
19504,155,5582
19505,137,5583
19506,110,5583
19507,480,5583
19508,560,5584
19509,114,5584
19510,70,5584
19511,70,5585
19512,114,5586
19513,4,5587
19514,118,5588
19515,40,5589
19516,15,5589
19517,101,5589
19518,108,5589
19519,14,5589
19520,20,5590
19521,70,5591
19522,119,5591
19523,34,5592
19524,411,5592
19525,84,5592
19526,85,5593
19527,261,5594
19528,289,5594
19529,656,5594
19530,655,5594
19531,45,5595
19532,374,5595
19533,2,5595
19534,36,5595
19535,77,5595
19536,70,5596
19537,431,5596
19538,70,5597
19539,48,5598
19540,3,5598
19541,138,5599
19542,163,5599
19543,137,5599
19544,110,5599
19545,172,5599
19546,175,5599
19547,174,5599
19548,445,5599
19549,32,5600
19550,84,5601
19551,113,5602
19552,200,5603
19553,82,5604
19554,47,5604
19555,17,5604
19556,46,5604
19557,182,5604
19558,43,5604
19559,248,5604
19560,207,5604
19561,241,5604
19562,78,5604
19563,194,5604
19564,40,5604
19565,413,5604
19566,4,5604
19567,109,5605
19568,63,5605
19569,155,5605
19570,462,5605
19571,615,5605
19572,70,5606
19573,21,5606
19574,555,5606
19575,12,5607
19576,185,5607
19577,28,5607
19578,478,5608
19579,9,5608
19580,242,5608
19581,2,5608
19582,433,5609
19583,85,5610
19584,73,5610
19585,643,5611
19586,560,5612
19587,114,5612
19588,70,5612
19589,203,5613
19590,244,5613
19591,433,5614
19592,70,5614
19593,114,5615
19594,82,5616
19595,35,5616
19596,18,5616
19597,153,5617
19598,82,5618
19599,56,5618
19600,138,5618
19601,12,5619
19602,185,5619
19603,52,5619
19604,240,5619
19605,70,5620
19606,93,5620
19607,21,5620
19608,114,5620
19609,44,5621
19610,41,5622
19611,93,5623
19612,539,5623
19613,93,5624
19614,70,5624
19615,642,5625
19616,643,5625
19617,586,5625
19618,316,5626
19619,235,5626
19620,139,5627
19621,139,5628
19622,140,5628
19623,139,5629
19624,140,5629
19625,12,5630
19626,185,5630
19627,28,5630
19628,50,5630
19629,723,5630
19630,12,5631
19631,37,5632
19632,52,5632
19633,184,5632
19634,4,5633
19635,0,5634
19636,139,5635
19637,139,5636
19638,139,5637
19639,140,5637
19640,139,5638
19641,140,5638
19642,144,5639
19643,17,5639
19644,18,5640
19645,95,5640
19646,115,5640
19647,139,5641
19648,235,5642
19649,4,5642
19650,248,5642
19651,241,5642
19652,207,5642
19653,421,5642
19654,139,5643
19655,140,5643
19656,139,5644
19657,140,5644
19658,250,5644
19659,139,5645
19660,139,5646
19661,140,5646
19662,139,5647
19663,139,5648
19664,140,5649
19665,139,5649
19666,45,5650
19667,246,5650
19668,245,5650
19669,139,5651
19670,139,5652
19671,69,5652
19672,140,5652
19673,139,5653
19674,140,5653
19675,250,5653
19676,724,5653
19677,23,5653
19678,139,5654
19679,678,5654
19680,140,5654
19681,503,5655
19682,139,5656
19683,724,5656
19684,140,5657
19685,23,5657
19686,250,5657
19687,139,5657
19688,140,5658
19689,139,5659
19690,139,5660
19691,678,5660
19692,140,5660
19693,160,5661
19694,419,5661
19695,712,5661
19696,669,5661
19697,528,5661
19698,139,5662
19699,139,5663
19700,140,5663
19701,336,5664
19702,62,5664
19703,532,5665
19704,531,5665
19705,139,5666
19706,140,5666
19707,140,5667
19708,23,5667
19709,23,5668
19710,140,5668
19711,250,5668
19712,73,5669
19713,139,5670
19714,140,5670
19715,665,5670
19716,69,5670
19717,250,5670
19718,23,5670
19719,45,5671
19720,246,5671
19721,140,5672
19722,69,5672
19723,139,5673
19724,74,5674
19725,78,5674
19726,79,5674
19727,107,5674
19728,146,5674
19729,137,5675
19730,138,5675
19731,139,5676
19732,237,5677
19733,337,5678
19734,136,5678
19735,332,5678
19736,685,5678
19737,152,5678
19738,353,5678
19739,406,5678
19740,115,5678
19741,10,5678
19742,181,5678
19743,12,5679
19744,52,5679
19745,35,5680
19746,140,5681
19747,88,5682
19748,0,5683
19749,244,5683
19750,70,5684
19751,12,5685
19752,28,5685
19753,4,5686
19754,52,5686
19755,136,5687
19756,70,5688
19757,93,5689
19758,264,5690
19759,137,5691
19760,138,5691
19761,140,5692
19762,139,5692
19763,165,5693
19764,110,5694
19765,174,5694
19766,45,5695
19767,165,5695
19768,246,5695
19769,87,5695
19770,114,5696
19771,70,5696
19772,282,5697
19773,117,5698
19774,11,5699
19775,139,5700
19776,140,5700
19777,69,5700
19778,702,5700
19779,89,5701
19780,237,5702
19781,329,5703
19782,80,5704
19783,139,5705
19784,140,5705
19785,46,5706
19786,80,5707
19787,303,5708
19788,725,5708
19789,52,5709
19790,3,5709
19791,48,5709
19792,725,5710
19793,303,5710
19794,303,5711
19795,34,5712
19796,322,5712
19797,411,5712
19798,41,5713
19799,231,5714
19800,255,5715
19801,540,5715
19802,131,5716
19803,59,5717
19804,633,5718
19805,348,5719
19806,355,5719
19807,703,5719
19808,139,5720
19809,140,5720
19810,139,5721
19811,140,5722
19812,23,5722
19813,140,5723
19814,139,5723
19815,678,5724
19816,139,5724
19817,140,5724
19818,139,5725
19819,140,5725
19820,626,5726
19821,140,5727
19822,139,5727
19823,139,5728
19824,140,5728
19825,250,5728
19826,140,5729
19827,139,5730
19828,140,5730
19829,139,5731
19830,140,5732
19831,139,5732
19832,702,5732
19833,140,5733
19834,139,5733
19835,140,5734
19836,139,5734
19837,139,5735
19838,140,5735
19839,139,5736
19840,140,5736
19841,139,5737
19842,281,5738
19843,70,5739
19844,139,5740
19845,140,5740
19846,476,5741
19847,261,5742
19848,139,5743
19849,255,5744
19850,139,5745
19851,140,5745
19852,139,5746
19853,140,5746
19854,139,5747
19855,139,5748
19856,139,5749
19857,678,5749
19858,140,5749
19859,250,5749
19860,92,5750
19861,92,5751
19862,92,5752
19863,92,5753
19864,92,5754
19865,261,5755
19866,70,5755
19867,3,5756
19868,52,5756
19869,48,5756
19870,139,5757
19871,140,5757
19872,139,5758
19873,140,5758
19874,440,5759
19875,549,5759
19876,23,5760
19877,139,5760
19878,140,5760
19879,326,5760
19880,12,5761
19881,185,5761
19882,40,5762
19883,568,5762
19884,178,5763
19885,139,5764
19886,140,5764
19887,702,5764
19888,139,5765
19889,140,5765
19890,140,5766
19891,139,5766
19892,261,5767
19893,139,5768
19894,23,5768
19895,14,5769
19896,40,5769
19897,128,5770
19898,231,5770
19899,139,5771
19900,140,5772
19901,665,5772
19902,139,5773
19903,318,5774
19904,323,5774
19905,337,5774
19906,475,5774
19907,14,5775
19908,177,5776
19909,26,5777
19910,573,5777
19911,0,5777
19912,214,5777
19913,158,5777
19914,307,5777
19915,348,5777
19916,70,5778
19917,93,5779
19918,235,5780
19919,209,5780
19920,726,5780
19921,146,5781
19922,74,5782
19923,23,5783
19924,52,5783
19925,4,5783
19926,136,5783
19927,62,5783
19928,2,5783
19929,337,5783
19930,354,5783
19931,346,5783
19932,191,5783
19933,105,5783
19934,408,5783
19935,332,5783
19936,407,5783
19937,241,5783
19938,248,5783
19939,207,5783
19940,193,5783
19941,345,5783
19942,344,5783
19943,42,5783
19944,359,5783
19945,318,5783
19946,19,5783
19947,98,5784
19948,105,5785
19949,19,5785
19950,41,5786
19951,98,5787
19952,337,5787
19953,176,5787
19954,116,5787
19955,153,5788
19956,106,5789
19957,139,5790
19958,140,5790
19959,250,5790
19960,678,5790
19961,246,5791
19962,45,5791
19963,245,5791
19964,87,5791
19965,627,5792
19966,185,5793
19967,50,5793
19968,12,5793
19969,28,5793
19970,240,5793
19971,235,5794
19972,139,5795
19973,114,5796
19974,21,5797
19975,114,5797
19976,11,5797
19977,70,5797
19978,558,5797
19979,572,5797
19980,571,5797
19981,433,5797
19982,560,5797
19983,92,5798
19984,139,5799
19985,140,5799
19986,196,5800
19987,209,5800
19988,52,5800
19989,12,5800
19990,4,5800
19991,37,5800
19992,385,5800
19993,142,5801
19994,110,5802
19995,138,5802
19996,116,5803
19997,176,5803
19998,142,5804
19999,261,5804
20000,476,5804
20001,544,5804
20002,7,5805
20003,48,5806
20004,235,5807
20005,316,5807
20006,115,5808
20007,27,5809
20008,188,5809
20009,312,5810
20010,312,5811
20011,8,5812
20012,431,5813
20013,70,5813
20014,70,5814
20015,533,5814
20016,436,5814
20017,578,5814
20018,119,5814
20019,476,5815
20020,140,5816
20021,139,5816
20022,122,5817
20023,12,5818
20024,200,5818
20025,99,5819
20026,323,5819
20027,256,5820
20028,14,5821
20029,0,5822
20030,70,5823
20031,109,5824
20032,254,5824
20033,155,5824
20034,18,5825
20035,43,5825
20036,15,5825
20037,115,5825
20038,40,5825
20039,12,5826
20040,185,5826
20041,50,5826
20042,63,5827
20043,109,5827
20044,447,5827
20045,353,5828
20046,140,5829
20047,23,5829
20048,70,5830
20049,476,5831
20050,137,5832
20051,138,5832
20052,163,5832
20053,274,5833
20054,26,5834
20055,44,5834
20056,139,5835
20057,476,5836
20058,2,5837
20059,42,5837
20060,4,5837
20061,521,5837
20062,52,5837
20063,12,5837
20064,327,5837
20065,47,5837
20066,22,5837
20067,124,5837
20068,541,5837
20069,139,5838
20070,140,5838
20071,320,5839
20072,4,5840
20073,274,5840
20074,68,5840
20075,185,5841
20076,12,5841
20077,28,5841
20078,9,5842
20079,45,5843
20080,87,5843
20081,246,5843
20082,247,5844
20083,215,5845
20084,0,5845
20085,74,5846
20086,78,5846
20087,695,5847
20088,12,5848
20089,28,5848
20090,558,5849
20091,70,5849
20092,114,5849
20093,133,5849
20094,119,5849
20095,153,5849
20096,433,5849
20097,534,5849
20098,434,5849
20099,93,5849
20100,142,5850
20101,142,5851
20102,14,5852
20103,140,5853
20104,139,5853
20105,312,5854
20106,382,5854
20107,264,5855
20108,4,5856
20109,337,5856
20110,46,5856
20111,123,5856
20112,354,5856
20113,406,5856
20114,351,5856
20115,93,5857
20116,184,5858
20117,247,5858
20118,20,5859
20119,35,5860
20120,170,5860
20121,96,5861
20122,153,5862
20123,4,5862
20124,10,5862
20125,314,5863
20126,244,5864
20127,56,5865
20128,14,5865
20129,139,5866
20130,140,5866
20131,0,5867
20132,28,5868
20133,20,5869
20134,98,5870
20135,116,5870
20136,337,5870
20137,511,5870
20138,136,5870
20139,727,5871
20140,2,5872
20141,374,5872
20142,125,5872
20143,126,5872
20144,16,5872
20145,341,5872
20146,106,5872
20147,342,5872
20148,168,5873
20149,281,5874
20150,144,5875
20151,26,5876
20152,558,5877
20153,114,5878
20154,235,5879
20155,158,5879
20156,281,5880
20157,169,5881
20158,137,5881
20159,109,5882
20160,592,5882
20161,630,5882
20162,468,5882
20163,728,5882
20164,707,5882
20165,235,5883
20166,157,5884
20167,120,5885
20168,70,5886
20169,724,5887
20170,139,5887
20171,140,5887
20172,186,5888
20173,533,5889
20174,19,5890
20175,111,5890
20176,110,5891
20177,74,5892
20178,70,5893
20179,476,5893
20180,142,5893
20181,117,5894
