artist_id,artist_name 
12103,科尔沁草原姐妹
1193133,Kk儿童偶像乐团
12069,凯比鸟
1019142,柯班生
977023,狂想三重奏
28390360,可乐&三号线乐队
12060,Kiss
12105,控制之外
14087340,K'WA
12101,快乐女声
12467113,库奇卡
789473,空气墙
12079,快乐男声
12070,卡西莫多
12065,Krusty
12608115,昆明聂耳交响乐团
12085,KoOk
947002,康熙
1181041,Kylin Baby
12087,Karma
1177013,K.JBOYS
964043,Klorine
1193461,肯周乐队
28085488,邝氏姐妹
1079003,鲲鹏兄弟
12087088,抗浪鱼乐团
12061,酷客
1038370,苦慈乐队
12441105,咖啡猫
30107478,KINGZ
1017089,跨界乐团
13500794,卡带组合
550057,Kid King
12231022,康乐兄弟
12301252,K6
979002,骷髅头
1050040,蝌蚪合唱团
30450239,快手学霸合唱团
1043200,KENNYOPPA
13499147,Kiss
13222475,快乐宝拉
12423079,开心麻花
12073035,空弦乐团
1047337,英雄联盟
15021290,乐华七子NEXT
12181,龙井说唱
11074,落日飞车
12111,旅行团
12258996,LOKEY低调组合
1085047,棱镜
12115,零点乐队
12116,轮回
4153,Mc老猫
844646,理想后花园
777622,龍胆紫/PurpleSoul
991218,鸾凤鸣原创音乐团队
12194,浪荡绅士
12218,Laurent Jeanneau&施坦丁
12227298,兰眼睛女子乐团
12113,六个国王
966147,L1STALLDO(厘思翱渡)
12142,兰亭
976199,理想青年
12186,龙神道
12135,灵感
1049223,Lost Team
956430,Lil' Ashes 
28253230,理想混蛋 Bestards
12169,羚羊角
12189,林朝阳&丁薇（Salt & Dingwei）
1044100,Lilith乐队
1135229,理想假日乐队
886237,爻-梁颖
12131,冷冻街
28017412,零感音樂製作
12187,浪花兄弟
12110,龙宽九段
1037016,Logic Loc
1066088,Lunar组合
12424010,乐玩越乐儿童合唱团
1061025,聆古遗韵音乐团队
250422,Lollipop F
12174,龙锦
12899379,Lamplighters
12159,流行4℃
12173,乱感觉
12114,零壹乐队
1063162,龙飞龙泽
12222,老泥车男声四重唱组
1049052,Light说唱组合
12184,来吧！焙焙！
11974189,老猫侦探社
967049,良人乐团
12112,冷酷仙境
12137,龙门阵
12129,乱弹
1088142,六弦诗
12251035,临沂大学合唱团
1180019,Liangcheng Jishi Orchestra
1079035,LTN乐队
648542,Loading
12332015,L.I.K.E
12168,利未人室内乐团
12450158,六和弦合唱团
28387394,蓝天合唱团
12145,骆驼
12124,L.A.BOYZ
12233,乱战门
12236,琅琊阁
12607144,兰州交响乐团
1055039,老K蛋
12134,逻辑失控
12146,螺丝钉
1048044,雷米乐队
1085046,凉山彝族自治州歌舞团
1179071,喇叭嘴爱装熟
12117,LAVA|OX|SEA
13497380,LEO37 + SOSS
855371,浪
12119,旅行者
1066095,裂缝乐队
12020123,猎魔人乐队
12974349,LA-K 组合
1050658,六道母Luktomo
787070,零食娃娃
12195,Larry's Pizza
12121334,LF兄弟
1050388,懒猫乐队
1049120,流觞曲水
12122,六翼天使
12121,洛客班
1039742,楼兰盒子乐队
12877026,Ladybees 北京1队
12125,L.A.四贱客
1081729,蓝狮爵士摇滚乐团
12132,刘鸿 & 邓洁仪
1135053,落差草原 WWWW
12128,兰色花园
1044118,Linan
828169,ThePisces双鱼乐团
12237,旅行者三重唱
12629175,力量之声 (Vocal Force)
1094010,摩登兄弟
1161201,满汉全席
12264,my little airport
12266,Mr.
12269,墨明棋妙
12011092,MissMass
1050347,M&K
12276,梦飞船
12268,蜜雪薇琪
12261,棉花糖
979033,门虫
12356,MIC男团
12328,马赛克
12263,秘密後院
12262,麦田守望者
12281,M3
1040065,萌萌哒天团
12284,Manhand
13248,蜜糖先生
1124109,MINSTA
4556,麻园诗人
9002,玛雅
794023,猛虎巧克力
13972114,MR-X
12474632,明柏辰&明筱岩
851364,梅卡德尔
827534,Mu'z
1181092,MusicLoop扭蛋音乐
983056,GMRemix
12278,梦之旅
12270,面孔乐队
12287,MP4
12374,马斯卡乐团
12260,木马
12346,MP魔幻力量
759138,MICappella
704011,M4M
1054105,蒙古利亚组合
4478,木玛&Third Party
1193439,玛啡因
1032379,玫瑰木子弹
13838518,Mr.钛戈
12411,MY GIRLS
12327,MTZ
905819,慢慢说乐团
12053106,蜜蜂少女队
1039735,迷音Los音乐团队
12371,不优雅先生(Mr.Graceless)
12128611,悶餅
28391314,民族乐团
12544752,MERA
896489,蘑菇兄弟
1019350,Manic Sheep
12313,弥藏
1011034,MusicFrog青蛙合唱团
12074052,妙音坊
1050371,梅花三姐妹
997003,梦灵
12275,梦剧院
11980,马小野乐队
12000098,MT
12926132,Moi
12333,蘑菇团
1049462,庙乐队
12321,冥界
13486249,蜜糖老爹
12400,Mystery
12378,Modern Children
896183,米次方
963510,Most酔原声音乐团
12380,秘密行动
12309,梦蝴蝶
12267,木吉他
12336,Miss Woman
1032248,梦乐团
12258,美好药店
12415,Morning Call 轻晨电乐团
1084210,马帮乐队
12783012,麦组合
12263285,梦幻西游
12996568,美秀集团
12305,Mojo
842017,妙语清歌
12368,末裔
857095,MisterLady
12318,迷幻幼稚园
1050382,Massacre Of Mothman
918013,末尾航班
28102342,米高梅国乐队
817032,美好前程乐团
12363,moci
906091,嘛
11655,暮色绽放
11980014,Mr.BIO
12365,魔音社
784080,魔电女孩
1178286,昴宿
189873,南征北战NZBZ
12437,牛奶咖啡
12438,南拳妈妈
12444,男才女貌
12439,农夫
12476,那我懂你意思了
13762,廿四味
12453,南合文斗
12436,扭曲机器
12447,女子十二乐坊
12465,南无
12442,脑浊乐队
12441,哪吒乐队
12475,南瓜妮歌迷俱乐部
12435,Nylas
1084163,南二巷乐队
678001,尼玛乐队
1054111,幻華楽
826174,NINETYNINE 99乐团
12440,南方二重唱
12289153,Noble Band
12274326,那对夫妻
12502,逆耳
1046467,南方小镇
12203384,Night Keepers 守夜人
12466,男月亮
15021166,NINE PERCENT
12035119,南拳妈妈NQMM
13067,女孩与机器人
942115,NU'EST-M
1040034,NoFear
12644580,Nowhere Boys
12481,南歌子
1047321,逆流
12470,农村武装青年
12459,内蒙古青年合唱协会蒙古族青年合唱团
11080,女子水晶乐坊
1187071,内蒙古少年合唱团
12443,No
12483,年年红演唱组
1192496,nowhere乐团
12451041,女声四重唱
12608116,宁波交响乐团
12142043,女子合唱团
12458,南台湾小姑娘
12454,女生宿舍
794414,南希乐团
12462401,南海明灯合唱团
12448,暖乐团
789839,能量兄弟
12446,南王姊妹花
1039376,Nower诺尔乐队
12507,内脏缝合
12603531,奶油糖组合Candy Cream
12451,孽子
768201,Namigirl
12493073,念乐队
12477,内蒙古广播合唱团
12457,年少
1064116,N Girls
12496,女巫
12474,No One Remains Virgin
1051013,NewCake
12485,南彝
12493,NewTank
12506,南门音乐
12478,NO LIE
12452,男子三乐坊
12455,Newz
12461,南蟾兄弟
12634413,N.O.D
12176090,女子国乐坊
12594165,鸟撞
1078418,南十方乐队
12998944,男子汉
1074047,喃乐队
13498321,宁玛巴白玉僧众
12491,霓虹木
12494,Nova Heart
12456,纽约客
1039681,宁夏制造
12053194,妮可酱
1049229,南域之声
12500,那些花儿
12503197,NG乐队
1192448,Natural Outcome Band
12498,No Fear
12464,脑刹乐队
1192490,柠檬草乐团
30480980,南北方舟
1178270,男人帮
30109500,南腔北调
1079022,NOSENSE无感觉
13057180,NoHorizon
996554,Nora Says
30111255,柠檬茶演唱组
12096304,N.P.E.自由引力
12273303,牛村长团队
13059577,偶像练习生
29148386,ONER
1020163,OMG战队
12510,oNEwAY
12521,OVERDOSE
13058190,OCTOBER
12520,Old Doll乐队
12513,OT乐团
1193420,Overtone
12508,Ourself Beside Me
12525,Original Sin
1150319,O2O Goddess
1015208,OOC控制之外
850018,O.M.G组合
13213,One Fifth
792528,一个大西瓜
12529,OK男女合唱团
12512,Online
784344,欧开合唱团
12531,O.F.D
12526,OP组合
12509,Osoyi Rizumu
12514,ong
12528,Orgasm Denial
1077084,OLDWELL
1094305,OOC乐队
12516,overdose
931006,One More
1050099,OBSESS
12511,欧喷爱
12502109,OCS
30471247,OPF倍速计划
1192445,Our Service is Ready
30109227,OYT女团
13487164,OVDS
15001027,ORE乐队
11076,Orthon
12409191,O-Band
12122194,OPXSK
11984015,OPEN CHAN FAMILY
12639,霹雳布袋戏
900021,盘尼西林
839563,坡上村
12549,Ping Pung
999215,平纱落雁音乐团队
12334329,PANDA组合
1012004,葡萄不愤怒
687007,Popu Lady
12592,PIA
12537,飘乐队
905176,平原习作
12541,漂亮亲戚
12532,P.K.14
851210,喷嘭乐团
840471,pentatonic
12542,PB33
828124,Project Ace
12565,Pink Berry
12536,痞克四
12534,PixelToy
12593,拍谢少年
12550,PUNKHOO
12740045,per se
1040154,Parasitic-Eve
4760,PNC
12535,蒲公英合唱团
12580,P!SCO
12557,皮痛
927054,屁屁与大肘肘
12540,泼猴
12559,怕胖团
12543,屏东狮子乡草埔国小学童
12584,平行世界
12572,Psycho Killer
12545,泡泡糖
12601,Pink Haze
12533,Project Early
1060065,Pyroglyphix圣火令
12597,啤酒车
12274036,Paliulius 乐团
1132054,ProgressiveDigitalStation
12563,普米
12544,普普乐团
544452,Ponso
12554,派儿
12568,Psycho
12598,P.O.E.M.
12548,Purple Heart
1076006,PEG
12588,Point 22
1048014,Plastic Heads
675001,飘移乐团
12567,Pairs
12546,苹果派
1039732,配位体乐队
1038082,林涧
12467234,苹果兄弟
13161023,PRCrew
1039678,葡萄干
1004015,平凡生活
12381014,pH
28391519,胖子&达叔
12203030,Profil
28361239,pala乐队
12023174,PLAN-S
1193167,庞信指挥上海音乐学院管弦乐队
11971050,Pacific Trio
1132587,潘氏兄妹
12582,Plover
1023307,Pink Berry 品客暴力
28390465,皮格子
1004119,Pink Stars
12530093,珀组合
962271,Parallel Truth
12073329,Play Family
12599,偏执狂
1046317,Poison Air
12547,Postm3N
778041,Pilotless Drone
744029,Phoema
12355136,PUZZLETOE
12274384,漂流木乐团
12155132,鹏飞梦舞
12023424,Peace Punk
1193472,Project Fading Anchor
12560,Primary Shapes
12608,青蛙
12604,青鸟飞鱼
1039873,茄子蛋
12651,七朵组合
12718,青春美少女
1040042,emptyytpme
12656,Quark
12605,清醒
12155216,乔紫乔
12636,企鹅
12378070,情歌伴侣
12603,七八点
12611,青铜器
12647,奇翼果手机乐队
13492,青年小伙子
12607,秋天的虫子
12627,奇怪的日子
12602,雀斑
12617,青燕子演唱组
12606,轻松玩
12638,企鹅熊爱吃鸡肉球
954558,青衣
12658,丘丘邦
12618,Q-Ki
12609,丘丘合唱团
12610,强辩乐团
1073034,七音盒
12646,青岛爱乐少年合唱团
220861,青春大卫
12625,奇幻之旅
1122079,麒麟Baby
12650,穷飞龙
806217,齐天叁喜
1015001,潜逃乐队
12615,青芒果
12289035,七里蝉组合
1032106,青春老少年
12613,青年
11974130,清晨乐团
12632,七号青
12660,清歌九城
12648,棋盘上的空格
1156078,七杯水组合
1026137,秋裤兄弟
12046012,清馨组合
1021156,虔诚之旅
12641,骑去哪
1050161,企鹅乐团
12616,秋红
12634,乔榛；丁建华
12640,强音乐社
1038413,谭心想
1049598,琪淇姐妹
954475,糗事百科
1019323,七字辈
11975170,枪击泼辣
1049383,乔柯扎布
12870802,七色光艺术团
30316223,羣岛
12474162,启明星组合
11977103,全男班
12622,秋水茶
1193431,柒拾趴乐团
14881049,清华大学学生艺术团合唱队
27696012,青衣组合 
12493521,秦磊
27693352,全能宝贝组合
12263225,QQ糖
13222016,仟年蟲组合
12154193,奇克拿ChicKNUP乐团
12024168,Qsmile组合
1039885,千篇律
1039308,千城醉歌原创音乐团队
1039181,启真湖没名团
12657,清然浊然
11081,千奇百怪
1047139,RAiNBOW计划
996336,人衣大人
9263,Robynn & Kendy
12665,RubberBand
840421,瑞鸣唱片
12708,如是我闻
12689,RTA
12664,软硬天师
828154,热斑乐队
12666,Raidas
13058483,RPG & NEOSO
787034,ReDor锐豆乐队
1132327,人声兄弟
1135093,RCVO粤语配音组
12669,R&B
12672,RAY
851033,人体蜈蚣
12676,RockCookies
1024333,刃记
12667,Reborn
12693,Roomie
12682,瑞王坟
12080194,冉冉升起
14711098,RMG组合
12686,RedNoon
12668,人工卫星
1050053,热血红娘 
12663,人山人海
1049494,燃烧青春乐队
12699,燃弦乐队
12053037,如来不来
12687,Rose Garden
12678,Rachel Believes In Me
12688,人鬼殊途
12679,Rustic
1039677,溶解
1057066,relic乐队
12704,Red Pirates
12685,Rainbow Danger Club
12503236,RGB乐队
1044225,热浪
847420,Riven乐队
12681,Raflum
12684,Red Force
12698,Return The Truth
12503171,Ripple
11991186,热力组合
12409139,Rijan Archer
12674,阮对庄脚来
30531276,仁翼组合
11991185,锐印组合
27889564,人造人类
1045073,R.U.F.Z.
14885056,Reset-零彩度
14471288,蚋蓓死泪 Rebel Slaves
12142112,阮井弦一
1192420,阮泰瑞
12709,S.H.E
12707,苏打绿
12721,Soler
12712,水木年华
12728,Sweety
794014,SNH48
1132343,SING女团
12816,四个女生
12107270,树屋女孩
792422,四枝筆 Four Pens
677003,SpeXial
12724,神木与瞳
855599,时光胶囊
12864,Supper Moment
12840,Six City
1074119,孙无忧
673002,Super Junior M
12853,树子
12970,上海乐团管弦乐队
28899339,SNH48_HO2
12933,神马乐团
12143081,SWIN
792074,诉人音乐团体
12877,丝绒公路
12717,山人乐队
12752,三角COOL
1002084,肆囍乐队
12710,声音碎片乐队
12047978,狮子合唱团
12279825,十二星宿 风之少年
12716,丝袜小姐
12727,瘦人
12715,舌头
12908,生命河灵粮堂
12720,Swing
12872710,SNH48_7SENSES
12711,声音玩具
12740,深蓝乐团
12815,SNP
12838,时过夏末
12763,S翼乐团
1101047,AllenJ
11565,霜冻前夜
12713,刘冬虹与沙子乐队
12719,深白色2人组
12820,上海交响乐团
820276,T2o
12734,Shine
12757,水晶蝶
1194019,Schoolgirl byebye
14119110,水怕
896350,三藏梵音
12745,山鹰组合
12488166,伤心欲绝
1054113,Smooka
12950,上海越剧院
1041064,守麦
12730,四分卫
1015027,十八一心童声合唱团
12839,山西绛州鼓乐艺术团
12824,上海民族乐团
29149355,SNH48_BLUEV
12733,S.B.D.W
12867,声子虫
12846,STAYCOOL
1094005,BuYuK团体
12764,Square
12747,水母乐队
12770,使者
12780,Seven
12865,Silverbus
12958,Super Girls
12744,孙建平 & Sweet Style
12756,圣以琳音乐事工
12866,Summer Sunshine
1003005,双棒儿
12635556,SHY48
1135224,Soulspeak
12892,上海爱乐民乐团
12960,三维鱼
13643176,SNH48 TEAM FT
12735,Selfkill
809013,随性乐团
12557247,声体乐团
12901,伞
12828,羊秘密
12948,叁劈
12819,少女部落格
12746,闪亮三姊妹
1004122,STAR
12142044,上海老百乐门元老爵士乐队
12883,三江源兄弟组合
12911,上海华夏乐团
11975133,S-AK
12322335,水流之音圣乐团
12977,逃跑计划
12971,痛仰乐队
827728,TFBOYS
12074054,土不叔叔乐队
10997,阿修罗
12973,Tizzy Bac
12984,天堂乐队
12985,Twins
1058078,TONICK
12983,Tension
1102294,藤乐队
12992,太极
13099,Tuxedo
12024542,TGG
13041,天王星
13084,太阳部落
12981,甜梅号
12990,铁风筝
12989,童党乐队Children party
13082,透明杂志
1046263,天声
13066,天孪兄弟
13027,天杵
12197135,The 3day
1122036,TINGSHIGHUCH
13074,糖兄妹
12974,跳房子
1081467,the Flow Theory乐队
1154014,她她 
886212,The Verse
1063008,偷喜办
13001,天使之城
13044,糖糖乐团
13002,铁玉兰
13089,汤姆与哈克
12218108,铁竹堂之PLAYAZ
13038,天空乐队
1032249,听雪阁
12994,脱拉库
13413,T.O.B戏子
13094,偷摸大鸡
187564,T.R.Y
14950736,TheTalker大话家
12991,T.R.Y.
12726115,唐猫 SUGARCAT
13152,天声一对
1037009,T.P.I
1132093,DJ Zacco
1161089,Thud
13014,天织堂
13304,T.H.P
1039892,糖心少女组
12273423,他者
12982,甜蜜的孩子
12979,The Marshmallow Kisses
13159,TF家族
1049954,太阳风
13090,铁树兰乐队
12312488,吐蕃兄弟
13138,唐人街乐队
1039378,蜜桃乐队
13228498,Thank You for Getting Lung Cancer
1063205,天喜果
12475359,糖果树
13109,糖衣娃娃
13026,台风
1089081,TuT
12676362,Team Spark
220792,特殊任务乐队
12023396,The Bright Lights
1039031,tsingyin
1193455,台北公案
13043,天行健乐队
784175,T-CRASH
13227204,台湾乌克丽丽乐团
12067013,铁击
13008,Time in muscat
12332018,大主宰乐团TheMaster
996532,台湾爽乐团
862005,推
1032095,塔罗乐团
13040,The Password
794411,TBOYS
1137334,TUX 黑白猫
905321,太空漂移
947126,Tiankong合唱团
13063,The Big Four
12998,Top Twinz
13132,TRASH
13010,Toreador
13032,The Yours
1048015,TheProzaX百忧解乐队
12995,The Party
721022,太妃堂
12987,TooKoo
12202210,天生兄妹
1015121,UNIQ
1011189,UN1组合
5334,U180
13163,U.TA
11973034,Ume band
1106052,uncle2
13165,UP Girls
13162,Unequal Treaty
939133,UV GIRLS
12408254,UNDER LOVER
12006301,US乐团
13164,Unfamiliar Friends Party
13161,Unique
13160,U235
13500802,U记歌手
11975044,US
12274402,UN AVEC DEUX
30315361,ucok（麒麟公社）
1193394,Underway
12467169,United Asians
12029116,Vast & Hazy
1044125,VR-ONE_PLANET
13173,V
881013,VOX玩声乐团
13176,V-Day
1040130,V7
13186,Virgos室男社
12214198,Violet Lens 绀
13169,VRF
794031,Vivian
1077086,Viva Girls
13178,Varuna
12046850,VP1
11989084,VP团
1038057,Vianz&Shan葳宣&葳安
13177,V-BAND
13184,V2
13179,Varo
1120020,V5元素
28390279,V-Girls
11984031,V.N.P.
13193,五月天
13200,顽童MJ116
13223,万能青年旅店
751129,网易游戏
1019047,武聆音雄
938017,五条人
13188,惘闻
13190,无印良品
222871,伍佰 & China Blue
1054178,未卜乐队
12323159,雾虹
893283,萬重乐队
13197,温拿
1016169,卧轨的火车（Railway Suicide Train)
1081451,未完成乐队
1084125,WAV
13194,无级生
1102268,吾酷
13265,我心旋律
13281,袜子小鸡
1132219,邬先生乐队
5369,五彩呼伦贝尔儿童合唱团
13260,武汉理工原创音乐工作室
1023082,温莎森林
12273314,网易漫画
13198,White
12248055,王者荣耀
13228,五洲唱响
13268,WordySoulspeak
975262,无双乐团
13199,未来脚踏车
13237,玩具船长
13202,旺财
13205,丸子
14098171,微室巨像乐队
12817018,无妄合作社
1079083,温故知新
13203,晚间新闻
963176,万塘路18号
1043263,微乐团
12122213,王俊凯凯泽站
13243,武虎将
13195,无双
190200,无限融合乐团
1026119,瓦依那
1061009,莴苣先生
1087009,伍个火枪手乐队
13258,WhyOceans
1078305,威尔先生乐队
13192,佤族乐队
13254,五行元素
13274,Waveform Imagination
13233,Woodie Alan
13201,微
13234,妄想屠杀逻辑
1050464,悟乐队
1193477,卫生纸请丢进马桶
13235,五行
1045102,王勃
13261,Why Not
13253,Whence He Came
13255,WoodyWoody
13204,伍个火枪手
1135161,微笑公爵乐队
14711076,网易CC直播
1038226,The Wasted Years
808032,网易邮箱音乐
13212,Whisper Of Tears
1081903,网易CC主播
13214,WEWE
13208,威镇
13271,Why Lazy
12877028,瓦其依合与空行者
1004003,微酸的偷窥狂
13266,蚊子大象乐队
14586931,我的男同桌
11600,王璟&孵化
12274307,问乐团
1154055,无音涯
12785088,网易音乐人
776305,五洲星海
13267,吴永法&何耀伟
13249,Wanderlust
1132489,五音乐队
1049566,问题动物园
13219,无了期
1084150,我爱美女
1079029,问乐队
1131023,忤逆乐队
12647741,顽乐队
12000040,乌骨山羊
13209,WOW
12550142,微甜女孩
13207,Waterman
1087286,万水 曾斌
13238,万能爸爸
13257,White Dimension
13240,伍角星
13230,Walnut Room
12503194,新乐尘符
166005,小蓓蕾组合
13283,信乐团
900347,小旭音乐
13282,新裤子
13286,小虎队
13333,新街口组合
1006074,夏天播放
1170004,汐音社
13279,小娟&山谷里的居民
12996518,X玖少年团
13366,旭日阳刚
187462,小老虎
13321,小紫荆儿童合唱团
13398,西游乐队
13191,小旺福
1156315,兄弟本色
850026,旋转保龄
1188095,星月组合
991119,新青年理发厅
12290115,新韵传音
13287,小熊饼干
13374,小羊诗歌
12358,先知玛莉
858167,小雨乐队
13284,熊宝贝
1033013,嘻游记
13359,新疆木卡姆艺术团
223334,小荧星合唱团
13363,小舟与旅行者
13297,新少年俱乐部
11568,小F4
1060242,仙童
1049277,嘻哈研究生
1090021,雪沉乐队
223716,新月合唱团
1115214,小男孩乐团
12031090,新乐府
1043481,小于一
13325,兄弟联
13331,相对论乐队
1049173,新疆艺术剧院歌舞团
809020,香料
1102310,向日葵乐队
13378,玄乐队
12384062,星号69
12176166,新雅室内乐
894070,熊猫团PandaBros
13408,香港管弦乐团
1124361,XjMiracle
13318,小星星合唱团
13380,戏班
955039,嘻哈包袱铺
1046205,玄鸟传说
1047312,现象师
13303,新香蕉俱乐部
12870320,小蓓蕾艺术团
1042004,新奇士
12020133,小亮
13345,香港纯弦
12501103,X-TIME
12122128,星球撞树
13349,玄公馆
13410,西岸男孩
976225,新声一班
13301,小护士乐团
13290,新香水
1193436,显然乐队
12492227,新四季合唱团
12614028,小旭AUV
13399,雪山朗玛
13369,相声瓦舍
13316,香港中乐团
1178104,血肉果汁机
861197,小老鹰
13370,小巫师乐队
13386,小岚云
13367,小天鹅少儿组合
1025290,小爱与花儿乐队
1132085,熊猫眼乐队
12555,星球地图
11407,新工人艺术团
13377,香港道乐团
896340,宣南乐队
13343,新七小福
11987025,小红帽
13346,小大人
12053310,星际老男孩
12493017,限制行动乐队
13393,宣道出版社合唱团
13364,小龙凤
13317,香港歌剧社合唱团
1081761,新干线乐队
13289,夏宇愈混乐队
13360,西瓜大象
1039930,夏族音乐网络电台
28900358,新雅乐队
1038392,VERY FICTION
13319,小米组合
13295,锡盘街
1021160,烟把儿
947021,有声小说
13418,羽·泉
962079,一三
13540,月之门
13419,与非门乐队
954530,有声读物
1066006,影语人
13526,永动机
13504,约书亚乐团
13439,译乐队
13493,亚洲天使童声合唱团
13416,野孩子
13529,衣湿乐队
13425,液氧罐头
13531,耀乐团
13417,优客李林
13505,玉麟军
13431,原·味
13549,yourboyfriendsucks!
13489,云雀合唱团
12409237,圆光佛学院众法师
13421,腰乐队
1032146,野外合作社
13528,于秋璇
13429,隐藏
13427,夜叉
12356168,易安音乐社
13426,元卫觉醒
13563,有声奶昔
12289020,YHBOYS
1018125,郁乐队
13422,羽果
13430,诱导社
13483,Yn gizarm
189836,一指团体Afinger
1124001,艳阳天乐队
13445,彝人制造
1132954,夜虎乐队
13496,烟头
1132829,野地百合
990291,雲道
13437,Yummy
13436,眼镜蛇
13023805,雅乐诗唱
1049561,罂粟花开
1135095,粤漫三色堇
12232101,YEPGIRLS
12493450,优我女团
1124519,李骊歌
13424,樱桃帮
13679,音乐2000
1116316,有沐音乐
6227,鱼尾纹
6179,愚人船
13468,元气
1043476,咏吟轩
1057016,雨阳乐队
28897294,一口乐队
12046279,夜猫组（Leo王+春艳）
6310,渔圈
12029112,椅子乐团 The Chairs
1019365,吆拐和吗子
13565,野娃娃乐队
1026031,源君
858267,谣乐队
13459,押韵机械人
13442,忧欢派对
1088045,因可INCHAOS
12389081,严玲严莉
13446,余力机构
1132717,樱花姐妹
13571,异种
14054202,悦耳旋律
13510,牙龈出血 Gum Bleed
1040166,一万光年ACG电台
13434,宇宙人
820108,宇翔有声出版社
12024407,彝人传奇
13460,优子惠飞
11975087,友情岁月
13449,野仔
13556,游牧人组合
13477,抑郁CD
98943,优雅逆转
1058209,异论
12323114,月光畅想组合
1093016,摇滚先生
14882066,颜旭时光
996033,优雅的迟到者
13527,远东之狮
13438,Y.I.Y.O
13428,萤火虫
13451,伊妹儿
868118,毅光年
13435,夜班巴士
13454,因果兄弟
1039143,炎凉
13584,至上励合
13593,中国人民解放军军乐团
12475735,展展与罗罗
13580,纵贯线
13579,自然卷
13638,中国国家交响乐团
173002,张玮玮和郭龙
13598,中央人民广播电台少年广播合唱团
858270,左麟右李
13587,指南针
13612,中央民族乐团
220811,左卡
13588,正午阳光
1050549,脏理儿
13594,左右乐队
13662,中国广播民族乐团
1098088,ZingWay
1043180,正皇旗组合
13678,左右
976158,致同道合
13585,指人儿
13603,中国爱乐乐团
13687,中国交响乐团附属少年及女子合唱团
13595,中国娃娃
12227,重庆孩子
13698,中国广播之友合唱团
13590,沼泽
13582,这位太太
861224,左安西西
13605,紫环
13649,再循环乐队
13685,中国交响乐团合唱团
1066083,周休八日
12024023,ZERO-G
11311,重返袖珍时光
13586,战斧
13600,张崇基&张崇德
12118,葬尸湖
13673,自由发挥
13694,中央芭蕾舞团交响乐团
13602,窒息乐队
13702,中国广播少儿合唱团
1132659,左左右右
13618,中国武警合唱团
1094315,战旗乐队SULD
864122,中国电影乐团民族乐团
11246,中国说唱兄弟
1115163,重庆华岩寺梵呗音乐团
13616,Zero
13688,中央合唱团
13652,自由派对
1046278,郑知文
1064092,周二下午谁没来
13677,中央民族乐团合唱队
1046379,中国宫廷乐社
13651,中国歌剧舞剧院交响乐团
13645,中国武警男声合唱团
12096059,中国乒乓球队
13644,珍妮& 高志坚
13668,中国红
13599,芝麻&龙眼
13692,嘴哥乐团
13643,Zaliva-D
13609,Zen
13715,中央音乐学院民族鼓乐团
12608118,浙江交响乐团
783221,紫冥乐队
1045104,张剑与河流
13635,中国响姬
13659,钟氏兄弟
1064093,ZETA
13022024,渣泥
11989083,自由人
12740337,炙融合乐团
12049251,直到看见鲸鱼的眼睛
13646,紫雨
13669,中国阮咸乐团
13684,朱宗庆打击乐团
985226,自画像乐队
1043536,张荣凯
13624,在草地上
11059,醉楠风
1078315,炁体源流
13592,周先生
1050733,子路
1045105,指纹
13633,走了
1132145,自动波
14470269,自在1028
1132916,再说吧乐队
13622,杂音乐队
13613,展翼
13674,纸片女孩
1124271,制噪乐队
13707,之王
13704,中国少年弹拨乐团
1041103,ZERO
1019084,浊乐队
13228458,Zaouly面具舞团
13606,朱凌凌
1045123,Alan Walker
90331,Charlie Puth
35531,Justin Bieber
33184,Ed Sheeran
41034,Olly Murs
32665,Eminem
780003,Martin Garrix
45129,Troye Sivan
178059,Bruno Mars
1060019,Marshmello
45236,Avicii
46376,Zedd
12107961,XXXTENTACION
197248,R3hab
53283,Drake
1019952,TheFatRat
29121,Austin Mahone
46006,Wiz Khalifa
31297,Daddy Yankee
31211,David Guetta
964486,Tobu
797253,Rich Homie Quan
241588,Russ
12526488,Phum Viphurit
296416,DJ Snake
35331,Justin Timberlake
287014,Young Thug
1188100,Joel Adams
38154,Luis Fonsi
12634325,Pascal Letoublon
1033030,Twinbed
29968,Calvin Harris
12024301,Rich Brian
1053202,Rag'N'Bone Man
858362,Timmy Trumpet
309127,J Balvin
56783,Flo Rida
469200,MKJ
47097,Achim Reichel
956238,Shawn Mendes
816413,Tunes of Fantasy
43722,Sam Tsui
1057092,Post Malone
840929,Digital Farm Animals
301757,Khalid
28690,Alex Goot
207285,Consoul Trainin
1137226,gnash
35332,Jason Mraz
860113,Jon Bellion
38853,Michael Jackson
1150186,Willy William
12047335,DEAMN
1035020,Axero
53243,Dr. Dre
13950,DJ Okawari
12620097,Deepmaniak
1039114,Lost Frequencies
1032229,Janji
896139,KSHMR
42939,Snoop Dogg
1063083,Deep Chills
29709,Boyce Avenue
12029208,Lil Yachty
185858,The Weeknd
1057226,Lauv
195021,Mike Perry
776761,Jake Miller
844410,Kygo
1050518,ILLENIUM
12262073,Bazzi
41143,Pitbull
783190,Steerner
12069101,CADE
45838,will.i.am
28727,Asher Monroe
366358,Deorro
12335367,lil sophy
488571,Tez Cadey
43608,Steve Aoki
37995,Kendrick Lamar
74873,Savage
34994,Hardwell
1170012,Alok
12062134,21 Savage
29020,Conor Maynard
789235,Ty Dolla $ign
1049937,K-391
41937,Richard Clayderman
