source,target,value
AS2516-KDDICORPORATION-JP,AS37900-NTTCommunicationsCorporation-JP,-1
AS2516-KDDICORPORATION-JP,AS38627-BaiduInc-JP,-1
AS2516-KDDICORPORATION-JP,AS38628-HIMEJICABLETELEVISIONCORPORATION-JP,-1
AS2516-KDDICORPORATION-JP,AS38631-LINECorporation-JP,-1
AS2516-KDDICORPORATION-JP,AS38634-DWANGOCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS38636-DeNACoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS38641-OsakaSangyoUniversity-JP,-1
AS2516-KDDICORPORATION-JP,AS38643-UNIADEXLTD-JP,-1
AS2516-KDDICORPORATION-JP,AS38648-FREGICoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS45672-KogaCableTVCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS45676-SBITradeWinTechCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS45678-ABNAMROClearingTokyoCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS45687-MinamikyusyuCableTVNetInc-JP,-1
AS2516-KDDICORPORATION-JP,AS55388-ASJINC-JP,-1
AS2516-KDDICORPORATION-JP,AS58645-MiyagiCableTVCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS59093-IMABARICATVCORPORATION-JP,-1
AS2516-KDDICORPORATION-JP,AS59094-esu2Corporation-JP,-1
AS2516-KDDICORPORATION-JP,AS59107-HachinoheCableTelevisionCo-JP,-1
AS2516-KDDICORPORATION-JP,AS59116-AmericanInternationalGroupKK-JP,-1
AS2516-KDDICORPORATION-JP,AS59123-KakakucomInc-JP,0
AS2516-KDDICORPORATION-JP,AS59126-NCTCOLTD-JP,-1
AS2516-KDDICORPORATION-JP,AS131078-KDDIRDLaboratoriesINC-JP,-1
AS2516-KDDICORPORATION-JP,AS131160-WireandWirelessCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS131894-UNIADEXLTD-JP,-1
AS2516-KDDICORPORATION-JP,AS131903-NomuraResearchInstituteLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS131906-GapJapanKK-JP,-1
AS2516-KDDICORPORATION-JP,AS131912-CybozuInc-JP,-1
AS2516-KDDICORPORATION-JP,AS131914-datadockInc-JP,-1
AS2516-KDDICORPORATION-JP,AS131917-ToshibaIScorp-JP,-1
AS2516-KDDICORPORATION-JP,AS131920-WirelessGateInc-JP,-1
AS2516-KDDICORPORATION-JP,AS131927-TVMatsumotoCablevision-JP,-1
AS2516-KDDICORPORATION-JP,AS131931-AomoriCableTVCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS131932-JREastInformationSystemsCompany-JP,-1
AS2516-KDDICORPORATION-JP,AS131933-TAMATelevisionCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS131940-NisshoElectronicsCorp-JP,-1
AS2516-KDDICORPORATION-JP,AS131944-KADOKAWADWANGOCORPORATION-JP,-1
AS2516-KDDICORPORATION-JP,AS131945-SanntuuCorporation-JP,-1
AS2516-KDDICORPORATION-JP,AS131954-KawaguchikocabletelevisionInc-JP,-1
AS2516-KDDICORPORATION-JP,AS131955-KyoutouCableNetCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS131959-YOUCommunicationsCorporation-JP,-1
AS2516-KDDICORPORATION-JP,AS132095-HewlettPackardAustraliaPtyLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS132119-BNPParibas-JP,-1
AS2516-KDDICORPORATION-JP,AS132203-ShenzhenTencentComputerSystemsCompanyLimited-CN,-1
AS2516-KDDICORPORATION-JP,AS132451-HewlettPackardAustraliaPtyLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS133203-SBIBITSCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS134827-EYBusinessInitiativeCoLtd-JP,-1
AS2516-KDDICORPORATION-JP,AS138384-RakutenMobileInc-JP,-1
AS2516-KDDICORPORATION-JP,AS139076-EnjoyVCJapanCorporation-JP,-1
AS2518-BIGLOBEInc-JP,AS173-ElectricalCommunicationsLaboratories-JP,-1
AS2518-BIGLOBEInc-JP,AS2515-JapanNetworkInformationCenter-JP,-1
AS2518-BIGLOBEInc-JP,AS4711-INTECInc-JP,-1
AS2518-BIGLOBEInc-JP,AS4713-NTTCommunicationsCorporation-JP,0
AS2518-BIGLOBEInc-JP,AS7500-WIDEProject-JP,-1
AS2518-BIGLOBEInc-JP,AS7506-GMOInternetInc-JP,-1
AS2518-BIGLOBEInc-JP,AS7524-ITECHANKYUHANSHINCOLTD-JP,-1
AS2518-BIGLOBEInc-JP,AS7660-Japan-JP,0
AS2518-BIGLOBEInc-JP,AS7672-HokudenInformationSystemServiceCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS7679-QTnetInc-JP,-1
AS2518-BIGLOBEInc-JP,AS18068-DreamWaveShizuokaCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS18070-GlobalNetworkCoreCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS18121-IshikawaComputerCenterCoLTD-JP,-1
AS2518-BIGLOBEInc-JP,AS23629-ObihiroCityCableCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS23661-CLARAONLINEInc-JP,-1
AS2518-BIGLOBEInc-JP,AS24253-JStreamInc-JP,-1
AS2518-BIGLOBEInc-JP,AS24255-TannanCableTelevisionCorporation-JP,-1
AS2518-BIGLOBEInc-JP,AS24257-JapanInternetExchangeCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS38651-MixiInc-JP,-1
AS2518-BIGLOBEInc-JP,AS55394-GREEInc-JP,-1
AS2518-BIGLOBEInc-JP,AS55967-BeijingBaiduNetcomScienceandTechnologyCoLtd-CN,0
AS2518-BIGLOBEInc-JP,AS58786-GMOInternetInc-JP,-1
AS2518-BIGLOBEInc-JP,AS59097-OkinawaCrossHeadCoLtd-JP,-1
AS2518-BIGLOBEInc-JP,AS59105-HomeNOCOperatorsGroup-JP,-1
AS2518-BIGLOBEInc-JP,AS59123-KakakucomInc-JP,-1
AS2518-BIGLOBEInc-JP,AS131910-SORACOMINC-JP,-1
AS2518-BIGLOBEInc-JP,AS131934-ICCCorporation-JP,-1
AS2518-BIGLOBEInc-JP,AS131942-GurunaviInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS2512-TCPInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS4677-MarubeniOKINetworkSolutionsInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS4766-KoreaTelecom-KR,0
AS2519-ARTERIANetworksCorporation-JP,AS4785-xTomLimited-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7506-GMOInternetInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7511-SYNAPSECoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7524-ITECHANKYUHANSHINCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7665-OkayamaPrefecturalGovernment-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7668-HokurikuTelecommunicationNetworkCo-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7670-EnergiaCommunicationsInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7677-DaiNipponPrintingCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS7690-MiraiCommunicationNetworkInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS9354-CommunityNetworkCenterInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS9997-SuzukaCableCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS10000-NagasakiCableMediaInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS10004-JINOfficeServiceInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS10006-SECOMTrustSystemsCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS10015-CyberWaveJapanCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS10019-MatsusakaCableTVStationInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17506-ARTERIANetworksCorporation-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17534-NSKCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17685-SQUAREENIXCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17686-ACCELIA-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17707-NHNTechorusCorp-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17931-NetforestInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17934-NationalInstituteofInformationandCommunicationsTechnology-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS17944-JapanWeatherAssociation-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18087-ToyoUniversity-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18126-ChubuTelecommunicationsCompanyInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18135-BTVCableTelevisionCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18263-MEITETSUCOMCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18268-NaganokenKyodouDensanCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS18282-TONAMIInternetServiceTONAMITransportationCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS23616-HitachiInformationSystemsLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS23628-AcademicnewtownCommunityCableService-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS23780-CTBMediaInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS23805-WataraseTelevisionCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS23822-HAGITelevisionCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24249-JWAYcoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24259-kanumacabletelevisionCorporation-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24271-IrumaCATVco-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24278-USENCORPORATION-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24279-SENDAICATVCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24280-HitachiSystemsLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS24282-KAGOYAJAPANInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS37892-CableMediaWAIWAICoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS37919-SEGAHoldingsCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS37922-DiversitymediaCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS55382-Nagatocityoffice-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS58648-ATIInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS58650-WarabiCableVisionCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS58791-GMOInternetInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS59096-MeijiGakuinUniversity-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS59126-NCTCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS131911-HONJYOCABLEVISIONCOLTD-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS131958-TamaCableNetworkCoLtd-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS131963-MCDigitalRealtyInc-JP,-1
AS2519-ARTERIANetworksCorporation-JP,AS137462-RakutenMobileInc-JP,-1
AS2527-SonyNetworkCommunicationsInc-JP,AS9600-SonetCorporation-JP,-1
AS2527-SonyNetworkCommunicationsInc-JP,AS9619-SonyGlobalSolutionsInc-JP,-1
AS2527-SonyNetworkCommunicationsInc-JP,AS24278-USENCORPORATION-JP,-1
AS2527-SonyNetworkCommunicationsInc-JP,AS131930-TokyoBroadcastingSystemTelevisionInc-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2501-TheUniversityofTokyo-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2504-KyotoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2505-HighEnergyAcceleratorResearchOrganizationKEK-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2506-NTTWESTCHUGOKUCORPORATION-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2508-KyushuUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2513-JapanScienceandTechnologyAgency-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS2523-JSPS163rdCommitteeonInternetTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS3488-forassignmenttoJPNICmembers-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS4729-JapanAtomicEnergyAgency-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS4730-OsakaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS7500-WIDEProject-JP,0
AS2907-forassignmenttoJPNICmembers-JP,AS7660-Japan-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS9367-TokyoInstituteofTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS9591-NationalInstituteforFusionScience-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS9991-HiroshimaShudoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS10014-NihonUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17523-AoyamaGakuinUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17534-NSKCoLtd-JP,0
AS2907-forassignmenttoJPNICmembers-JP,AS17701-SeinanGakuinUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17932-JapanAdvancedInstituteofScienceandTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17944-JapanWeatherAssociation-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17946-GifuUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17956-WASEDAUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS17960-UniversityoftheRyukyus-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18076-InstituteofAdvancedMediaArtsandSciences-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18087-ToyoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18091-TeikyoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18123-INAOKIEDUCATIONALINSTITUTION-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18124-OkayamaUniversityofScience-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18125-MinistryofAgricultureForestryandFisheriesResearchNetwork-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18128-RIKENPhysicalandChemicalResearchInstitute-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18148-FukuokaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18260-EHIMECATVCOLTD-JP,0
AS2907-forassignmenttoJPNICmembers-JP,AS18267-DoshishaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS18276-KansaiUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23615-UniversityofShizuoka-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23623-ChuoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23781-ToyamaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23793-NationalInstituteofAdvancedIndustrialScienceandTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23807-RitsumeikanUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS23815-JapanInternetExchangeCoLtd-JP,0
AS2907-forassignmenttoJPNICmembers-JP,AS23826-DaidoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24248-WakayamaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24254-KyotoSangyoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24260-BoardoftrustyKinjoGakuen-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24261-MieUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24264-KanazawaInstituteofTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24268-NationalUniversityCorporationShizuokaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24287-NationalInstituteofInformatics-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS24297-UniversityPublicCorporationOsaka-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS37889-JPARCCenter-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS37910-ChubuUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS37914-AdvancedSoftwareTechnologyandManagementResearchInstituteofKYOTO-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS37917-UniversityofTsukuba-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS37918-NipponTelegraphandTelephoneCorporation-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS38635-KeioUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS38641-OsakaSangyoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS45685-RikkyoGakuinRikkyoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS45688-TheUniversityofTokyoInterfacultyInitiativeinInformationStudies-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55373-FoundationforBiomedicalResearchandInnovation-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55379-HoseiUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55380-KanazawaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55390-TokyoUniversityofScience-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55904-KOGAKUINUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55909-KochiNationalCollegeofTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55910-ShibauraInstituteofTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS55912-UniversityofKochi-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS58647-KagawaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS58652-KochiUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS58784-RisshoUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS58785-TohokuGakuinUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59091-KanagawaInstituteofTechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59096-MeijiGakuinUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59103-SoftEtherCorporation-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59104-SokaUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59111-AkitaInternationalUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS59115-CYBERDYNEInc-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS63770-IndustrialCyberSecurityCenterofExcellence-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131158-NaraInstituteofScienceandTechnologyNationalUniversityCorporation-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131159-YamagataUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131895-OkinawaInstituteofscienceandtechnology-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131897-NationalUniversityCorporationEhimeUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131919-MeijiUniversity-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131946-MUSASHINOUNIVERSITYEF-JP,-1
AS2907-forassignmenttoJPNICmembers-JP,AS131961-DokkyoUniversity-JP,-1
AS3786-LGDACOMCorporation-KR,AS2385-JUNGBU-KR,-1
AS3786-LGDACOMCorporation-KR,AS2563-SeoulChristainUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS3608-KoreaRuralCommunityCorporation-KR,-1
AS3786-LGDACOMCorporation-KR,AS3748-ElectronicsandTelecommunicationsResearchInstitute-KR,-1
AS3786-LGDACOMCorporation-KR,AS3813-SogangUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS3976-INetTechnologiesInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS4134-No31JinrongStreet-CN,0
AS3786-LGDACOMCorporation-KR,AS4202-ottogicokr-KR,-1
AS3786-LGDACOMCorporation-KR,AS4663-ELIMNETINC-KR,-1
AS3786-LGDACOMCorporation-KR,AS4665-YonseiUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS4668-LGCNS-KR,-1
AS3786-LGDACOMCorporation-KR,AS4790-ChosunilboInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS4791-null-KR,-1
AS3786-LGDACOMCorporation-KR,AS4793-HyundaiHeavyIndustries-KR,-1
AS3786-LGDACOMCorporation-KR,AS4809-ChinaTelecomNextGenerationCarrierNetwork-CN,-1
AS3786-LGDACOMCorporation-KR,AS4961-DaewooInformationSystems-KR,-1
AS3786-LGDACOMCorporation-KR,AS6619-SamsungSDSInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS7557-KoreaTradeNetwork-KR,-1
AS3786-LGDACOMCorporation-KR,AS7558-KoreanBroadcastingSystemKBS-KR,-1
AS3786-LGDACOMCorporation-KR,AS7562-HCNDongjak-KR,-1
AS3786-LGDACOMCorporation-KR,AS7626-SCOURTFAMILY-KR,-1
AS3786-LGDACOMCorporation-KR,AS9273-Ssangyong-KR,-1
AS3786-LGDACOMCorporation-KR,AS9274-PusanNationalUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9275-KoreaAstronomyObservatory-KR,-1
AS3786-LGDACOMCorporation-KR,AS9276-ChinaeSavingsBank-KR,-1
AS3786-LGDACOMCorporation-KR,AS9286-KINX-KR,-1
AS3786-LGDACOMCorporation-KR,AS9316-DACOMPUBNETPLUS-KR,-1
AS3786-LGDACOMCorporation-KR,AS9318-SKBroadbandCoLtd-KR,0
AS3786-LGDACOMCorporation-KR,AS9320-SupremeCourtofKorea-KR,-1
AS3786-LGDACOMCorporation-KR,AS9322-InstituteofInformationandComputingEWHAWOMANSUNIV-KR,-1
AS3786-LGDACOMCorporation-KR,AS9457-DREAMLINECO-KR,-1
AS3786-LGDACOMCorporation-KR,AS9459-KonkukUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9488-SeoulNationalUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9489-KoreaAerospaceResearchInstitute-KR,-1
AS3786-LGDACOMCorporation-KR,AS9490-OscarEnterprise-KR,-1
AS3786-LGDACOMCorporation-KR,AS9491-NICE-KR,-1
AS3786-LGDACOMCorporation-KR,AS9493-HMCSECURITIESCOLTD-KR,-1
AS3786-LGDACOMCorporation-KR,AS9522-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS3786-LGDACOMCorporation-KR,AS9524-AutoEverSystemsCorp-KR,-1
AS3786-LGDACOMCorporation-KR,AS9526-KOSCOM-KR,-1
AS3786-LGDACOMCorporation-KR,AS9527-VP-KR,-1
AS3786-LGDACOMCorporation-KR,AS9528-TaejonInstituteofEducationScience-KR,-1
AS3786-LGDACOMCorporation-KR,AS9530-SHINSEGAEICCoLtd-KR,-1
AS3786-LGDACOMCorporation-KR,AS9571-INICISCoLtd-KR,-1
AS3786-LGDACOMCorporation-KR,AS9575-KCTC-KR,-1
AS3786-LGDACOMCorporation-KR,AS9577-KYOBOSECURITIES-KR,-1
AS3786-LGDACOMCorporation-KR,AS9578-CheiljedangCoInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS9579-ShinyoungSecuritiesCOLTD-KR,-1
AS3786-LGDACOMCorporation-KR,AS9628-TONGYANGLIFEINSURANCECOLTD-KR,-1
AS3786-LGDACOMCorporation-KR,AS9629-HYUNDAICARDCO-KR,-1
AS3786-LGDACOMCorporation-KR,AS9630-SKSecuritiesLimited-KR,-1
AS3786-LGDACOMCorporation-KR,AS9631-youngsanuniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9632-SEOULDAIRYCOOP-KR,-1
AS3786-LGDACOMCorporation-KR,AS9634-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS3786-LGDACOMCorporation-KR,AS9638-NationalAgriculturalCooperativefederation-KR,-1
AS3786-LGDACOMCorporation-KR,AS9641-KoreaDevelopmentBank-KR,-1
AS3786-LGDACOMCorporation-KR,AS9643-KICA-KR,-1
AS3786-LGDACOMCorporation-KR,AS9647-SeoulMetropolitanGovernment-KR,-1
AS3786-LGDACOMCorporation-KR,AS9684-HANWHACorpInformationServicediv-KR,-1
AS3786-LGDACOMCorporation-KR,AS9686-SungKyunKwanUniversitySKKU-KR,-1
AS3786-LGDACOMCorporation-KR,AS9688-LGDACOMCorporation-KR,-1
AS3786-LGDACOMCorporation-KR,AS9693-KFTC-KR,-1
AS3786-LGDACOMCorporation-KR,AS9696-OscarEnterprise-KR,-1
AS3786-LGDACOMCorporation-KR,AS9699-StandardChartered-KR,-1
AS3786-LGDACOMCorporation-KR,AS9703-ShinhanBank-KR,-1
AS3786-LGDACOMCorporation-KR,AS9707-KoreaEmploymentInformationManagementAgency-KR,-1
AS3786-LGDACOMCorporation-KR,AS9709-KISInformationCommunicationInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS9711-Kyonggiprovineducationalinformationresearchinstitute-KR,-1
AS3786-LGDACOMCorporation-KR,AS9753-DongAUniversirty-KR,-1
AS3786-LGDACOMCorporation-KR,AS9759-HIINVESTMENTSECURITIESCOLTD-KR,-1
AS3786-LGDACOMCorporation-KR,AS9761-KUMHO-KR,-1
AS3786-LGDACOMCorporation-KR,AS9765-VTOPIA-KR,-1
AS3786-LGDACOMCorporation-KR,AS9766-SHINHANLIFEINSURANCECOLTD-KR,-1
AS3786-LGDACOMCorporation-KR,AS9767-DBInc-KR,-1
AS3786-LGDACOMCorporation-KR,AS9769-SejongUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9776-KOOKMINBANK-KR,-1
AS3786-LGDACOMCorporation-KR,AS9777-GyeongjuUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9778-DAEJINUNIVERSITY-KR,-1
AS3786-LGDACOMCorporation-KR,AS9781-GREENCABLETELEVISIONSTATION-KR,-1
AS3786-LGDACOMCorporation-KR,AS9782-WooSongUniversity-KR,-1
AS3786-LGDACOMCorporation-KR,AS9784-kbcard-KR,-1
AS3786-LGDACOMCorporation-KR,AS9841-KoreaFinancialInvestmentAssociation-KR,-1
AS3786-LGDACOMCorporation-KR,AS9842-LotteDataCommunicationCompany-KR,-1
AS3786-LGDACOMCorporation-KR,AS9843-NHINFORMATIONSYSTEM-KR,-1
AS3786-LGDACOMCorporation-KR,AS9847-KoreaSecuritiesFinanceCorporation-KR,-1
AS3786-LGDACOMCorporation-KR,AS9849-Officeofthepresident-KR,-1
AS3786-LGDACOMCorporation-KR,AS9852-SamilPwC-KR,-1
AS3786-LGDACOMCorporation-KR,AS9855-KoreanFederationofCommunityCreditCooperatives-KR,-1
AS3786-LGDACOMCorporation-KR,AS9856-WOORIInvestmentSecurities-KR,-1
AS3786-LGDACOMCorporation-KR,AS9857-KOREAGASCORPORATION-KR,-1
AS3786-LGDACOMCorporation-KR,AS9858-KoreaInternetSecurityAgency-KR,-1
AS3786-LGDACOMCorporation-KR,AS9861-HiAssetManagementCoLtd-KR,-1
